PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,Result
7429237,-1,0,1,1,1,-1,-1,-1,0,1
7429236,-1,0,1,1,1,-1,-1,-1,0,1
7429234,-1,0,1,1,1,-1,-1,-1,0,1
7429232,-1,0,1,1,1,-1,-1,-1,1,1
7429231,-1,0,1,1,1,-1,-1,-1,1,1
7429228,1,0,1,1,1,-1,-1,-1,0,1
7428842,-1,0,1,1,1,-1,0,-1,1,1
7428836,0,0,1,1,1,-1,1,-1,0,1
7428828,0,0,1,1,1,-1,1,0,1,1
7428818,0,0,1,1,1,-1,-1,-1,-1,1
7428809,0,0,1,1,1,-1,-1,-1,-1,1
7428808,-1,0,1,1,1,-1,1,1,0,1
7428799,0,0,1,1,1,-1,-1,-1,0,1
7428798,-1,0,1,1,1,-1,1,1,0,1
7428797,-1,0,1,1,1,-1,-1,-1,-1,1
7428788,0,0,1,1,1,-1,-1,-1,1,1
7428786,0,0,1,1,1,-1,-1,-1,0,1
7428751,-1,0,1,1,1,-1,-1,-1,-1,1
7428750,0,0,1,1,1,-1,1,0,1,1
7419580,0,0,1,1,1,-1,-1,-1,-1,1
7419579,-1,0,1,1,1,-1,1,-1,0,1
7419519,0,0,1,1,1,-1,1,1,0,1
7419173,0,0,1,1,1,-1,1,1,-1,1
7419028,0,0,1,1,1,-1,-1,-1,1,1
7419027,0,0,1,1,1,-1,-1,-1,0,1
7419026,0,0,1,1,1,-1,-1,-1,0,1
7419025,0,0,1,1,1,-1,-1,-1,0,1
7419023,0,0,1,1,1,-1,-1,-1,0,1
7419022,0,0,1,1,1,-1,-1,-1,0,1
7418976,0,0,1,1,1,-1,-1,-1,-1,1
7418973,0,0,1,1,1,-1,-1,-1,1,1
7418972,0,0,1,1,1,-1,-1,-1,1,1
7418971,0,0,1,1,1,-1,-1,-1,1,1
7418970,0,0,1,1,1,-1,-1,-1,1,1
7418969,0,0,1,1,1,-1,-1,-1,1,1
7418968,0,0,1,1,1,-1,-1,-1,1,1
7409319,0,0,1,1,1,-1,-1,-1,1,1
7409302,-1,0,1,1,1,-1,-1,-1,0,1
7409301,-1,0,1,1,1,-1,-1,-1,-1,1
7409294,1,0,1,1,1,-1,-1,1,0,1
7409289,0,0,1,1,1,-1,-1,1,-1,1
7409285,0,0,1,1,1,-1,1,1,0,1
7409279,0,0,1,1,1,-1,1,1,-1,1
7409273,0,0,1,1,1,-1,1,1,-1,1
7408980,0,0,1,1,1,-1,-1,-1,1,1
7408496,-1,0,1,1,1,-1,-1,-1,-1,1
7408418,1,0,1,1,1,-1,1,0,1,1
7408417,-1,0,1,1,1,-1,1,0,-1,1
7408385,0,0,1,1,1,-1,0,-1,0,1
7408381,0,0,1,1,1,-1,-1,0,0,1
7408376,1,0,1,1,1,-1,0,1,0,1
7408375,1,0,1,1,1,-1,0,1,0,1
7408243,-1,0,1,1,1,-1,1,-1,-1,1
7407092,-1,0,1,1,1,-1,1,-1,-1,1
7407080,0,0,1,0,1,-1,1,1,1,1
7407073,-1,0,1,0,1,-1,-1,-1,1,1
7407072,-1,0,1,0,1,-1,-1,-1,1,1
7407071,-1,0,1,1,1,-1,-1,-1,0,1
7407070,-1,0,1,1,1,-1,-1,-1,-1,1
7407063,1,0,1,1,1,-1,-1,-1,0,1
7407061,0,0,1,1,1,-1,-1,-1,1,1
7407060,0,0,1,1,1,-1,-1,-1,1,1
7407055,0,0,1,1,1,-1,-1,-1,1,1
7407052,0,0,1,1,1,-1,-1,-1,-1,1
7407049,0,0,1,1,1,-1,-1,-1,-1,1
7407047,0,0,1,1,1,-1,1,-1,1,1
7407046,0,0,1,1,1,-1,-1,-1,-1,1
7407045,0,0,1,1,1,-1,1,-1,1,1
7407044,0,0,1,1,1,-1,-1,-1,-1,1
7407035,0,0,1,1,1,-1,-1,-1,0,1
7407034,0,0,1,1,1,-1,-1,0,-1,1
7407024,1,0,1,1,1,-1,0,1,1,1
7407023,-1,0,1,1,1,-1,0,-1,0,1
7407022,-1,0,1,1,1,-1,-1,-1,0,1
7405741,0,0,1,1,1,-1,-1,1,1,1
7405740,0,0,1,1,1,-1,-1,1,1,1
7405738,0,0,1,1,1,-1,1,-1,-1,1
7405736,-1,0,1,1,1,-1,1,-1,-1,1
7405735,-1,0,1,1,1,-1,1,-1,-1,1
7405731,0,0,1,1,1,-1,0,0,1,1
7405726,0,0,1,1,1,-1,0,0,1,1
7405724,0,0,1,1,1,-1,1,0,1,1
7405714,0,0,1,1,1,-1,-1,0,1,1
7405706,0,0,1,1,1,-1,1,0,0,1
7405704,1,0,1,1,1,-1,0,0,1,1
7405703,0,0,1,1,1,-1,1,-1,1,1
7405702,0,0,1,1,1,-1,-1,-1,-1,1
7405701,0,0,1,1,1,-1,1,-1,1,1
7405700,0,0,1,1,1,-1,-1,-1,-1,1
7405680,-1,0,1,1,1,-1,-1,-1,1,1
7405679,-1,0,1,1,1,-1,-1,-1,1,1
7405675,0,0,1,1,1,-1,-1,1,0,1
7405671,0,0,1,1,1,-1,1,1,-1,1
7405663,-1,0,1,1,1,-1,-1,-1,0,1
7405661,0,0,1,1,1,-1,1,0,-1,1
7405656,-1,0,1,1,1,-1,-1,-1,1,1
7404133,0,0,1,1,1,-1,-1,-1,-1,1
7404132,0,0,1,1,1,-1,1,1,-1,1
7404131,0,0,1,1,1,-1,1,1,0,1
7404130,0,0,1,1,1,-1,-1,-1,0,1
7404063,1,0,1,1,1,-1,1,1,1,1
7403936,1,0,1,1,1,-1,-1,1,0,1
7403865,0,0,1,1,1,-1,-1,-1,1,1
7403863,0,0,1,1,1,-1,1,-1,1,1
7403862,0,0,1,1,1,-1,1,-1,1,1
7403858,-1,0,1,0,1,-1,-1,-1,1,1
7403857,-1,0,1,0,1,-1,-1,-1,1,1
7403831,1,0,1,1,1,-1,0,0,1,1
7403826,-1,0,1,1,1,-1,-1,-1,-1,1
7403825,-1,0,1,1,1,-1,-1,-1,-1,1
7403819,1,0,1,1,1,-1,1,1,1,1
7403818,1,0,1,1,1,-1,1,0,1,1
7403816,0,0,1,1,1,-1,1,1,1,1
7403815,0,0,1,1,1,-1,1,1,1,1
7403810,0,0,1,1,1,-1,0,0,1,1
7403791,0,0,1,1,1,-1,1,1,1,1
7403782,-1,0,1,1,1,-1,1,-1,1,1
7403781,-1,0,1,1,1,-1,-1,-1,0,1
7403770,0,0,1,1,1,-1,-1,-1,1,1
7403766,-1,0,1,1,1,-1,-1,-1,0,1
7403765,-1,0,1,1,1,-1,-1,-1,0,1
7403741,0,0,1,1,1,-1,0,0,1,1
7403740,0,0,1,1,1,-1,-1,0,0,1
7403732,1,0,1,1,1,-1,-1,1,1,1
7402089,1,0,1,1,1,-1,1,0,1,1
7402088,-1,0,1,1,1,-1,1,0,-1,1
7402028,-1,0,1,1,1,-1,-1,-1,-1,1
7401986,0,0,1,1,1,-1,1,1,1,1
7401557,0,0,1,1,1,-1,1,1,1,1
7401555,0,0,1,1,1,-1,1,1,1,1
7401554,0,0,1,1,1,-1,-1,-1,-1,1
7401552,0,0,1,1,1,-1,-1,-1,1,1
7401545,0,0,1,1,1,-1,1,1,1,1
7401539,1,0,1,1,1,-1,1,1,0,1
7401538,1,0,1,1,1,-1,1,1,0,1
7401523,-1,0,1,1,1,-1,-1,-1,-1,1
7401522,0,0,1,0,1,-1,-1,-1,-1,1
7401521,0,0,1,0,1,-1,-1,-1,-1,1
7401515,0,0,1,1,1,-1,-1,-1,0,1
7401513,-1,0,1,1,1,-1,-1,-1,0,1
7401512,-1,0,1,1,1,-1,-1,-1,-1,1
7401508,0,0,1,1,1,-1,-1,-1,1,1
7401507,0,0,1,1,1,-1,-1,-1,1,1
7401504,0,0,1,1,1,1,1,1,-1,1
7401501,0,0,1,1,1,-1,-1,1,1,1
7401145,0,0,1,1,1,-1,1,1,0,1
7401143,-1,0,1,1,1,-1,-1,-1,0,1
7401142,-1,0,1,1,1,-1,-1,-1,0,1
7401141,1,0,1,1,1,-1,1,1,1,1
7401137,-1,0,1,1,1,-1,1,-1,0,1
7401133,0,0,1,0,1,-1,1,-1,1,1
7401132,-1,0,1,1,1,-1,-1,-1,0,1
7401129,1,0,1,1,1,-1,-1,0,0,1
7401118,0,0,1,1,1,-1,1,-1,0,1
7401116,0,0,1,1,1,-1,-1,-1,1,1
7401115,0,0,1,1,1,-1,-1,-1,1,1
7401111,0,0,1,1,1,-1,1,1,1,1
7401110,-1,0,1,1,1,-1,-1,-1,-1,1
7401107,-1,0,1,1,1,-1,-1,-1,0,1
7401103,1,0,1,1,1,-1,-1,1,0,1
7401102,1,0,1,1,1,-1,-1,1,0,1
7401101,0,0,1,1,1,-1,-1,-1,0,1
7401090,0,0,1,0,1,-1,-1,-1,1,1
7401075,1,0,1,1,1,-1,-1,1,1,1
7401069,-1,0,1,1,1,-1,1,-1,1,1
7401067,-1,0,1,1,1,-1,1,-1,1,1
7400708,1,0,1,1,1,-1,1,0,1,1
7400703,0,0,1,1,1,-1,-1,-1,-1,1
7400696,1,0,1,1,1,-1,1,0,1,1
7400687,0,0,1,1,1,1,1,1,1,1
7400686,1,0,1,1,1,-1,1,1,1,1
7400682,0,0,1,1,1,-1,-1,-1,1,1
7400681,0,0,1,1,1,-1,-1,-1,1,1
7400678,1,0,1,1,1,-1,-1,0,1,1
7400671,-1,0,1,1,1,-1,1,-1,-1,1
7400670,0,0,1,1,1,-1,-1,-1,1,1
7400666,0,0,1,1,1,-1,1,1,-1,1
7400660,-1,0,1,1,1,-1,-1,-1,0,1
7400656,0,0,1,1,1,-1,1,0,1,1
7400655,0,0,1,1,1,-1,1,0,1,1
7400652,0,0,1,1,1,-1,1,-1,1,1
7400650,-1,0,1,1,1,-1,-1,-1,-1,1
7400649,0,0,1,1,1,-1,1,-1,1,1
7400648,0,0,1,1,1,-1,1,-1,0,1
7400645,-1,0,1,1,1,-1,1,-1,0,1
7400644,-1,0,1,1,1,-1,1,-1,0,1
7400643,-1,0,1,1,1,-1,1,-1,-1,1
7400642,-1,0,1,1,1,-1,1,-1,-1,1
7400326,-1,0,1,1,1,-1,-1,-1,0,1
7400319,0,0,1,1,1,-1,-1,-1,-1,1
7400315,1,0,1,1,1,-1,-1,-1,-1,1
7400299,0,0,1,1,1,-1,-1,-1,1,1
7400298,0,0,1,1,1,-1,-1,-1,1,1
7400293,0,0,1,1,1,-1,1,-1,1,1
7400292,0,0,1,1,1,-1,1,-1,1,1
7400283,-1,0,1,0,1,-1,-1,-1,1,1
7400282,-1,0,1,0,1,-1,-1,-1,1,1
7400278,1,0,1,1,1,-1,0,1,1,1
7400277,1,0,1,1,1,-1,0,1,1,1
7400274,0,0,1,1,1,-1,-1,-1,1,1
7400273,0,0,1,1,1,-1,-1,-1,1,1
7396880,0,0,1,1,1,-1,1,1,1,1
7396875,1,0,1,1,1,-1,1,1,1,1
7396874,-1,0,1,1,1,-1,1,1,1,1
7396860,0,0,1,0,1,-1,1,1,1,1
7396859,0,0,1,1,1,-1,-1,-1,0,1
7396858,0,0,1,1,1,-1,-1,-1,0,1
7396857,0,0,1,0,1,-1,-1,-1,-1,1
7396856,1,0,1,1,1,-1,1,0,1,1
7396844,0,0,1,0,1,-1,1,1,1,1
7396837,0,0,1,1,1,-1,-1,-1,-1,1
7396835,0,0,1,1,1,-1,-1,-1,1,1
7396834,0,0,1,1,1,-1,-1,-1,1,1
7396753,1,0,1,1,1,-1,-1,1,0,1
7396748,1,0,1,1,1,-1,-1,1,0,1
7396746,0,0,1,1,1,-1,1,1,1,1
7396745,0,0,1,1,1,-1,1,1,1,1
7396743,0,0,1,1,1,-1,-1,-1,0,1
7396742,0,0,1,1,1,-1,-1,-1,0,1
7396711,1,0,1,1,1,-1,-1,1,0,1
7396710,1,0,1,1,1,-1,-1,-1,1,1
7396141,-1,0,1,1,1,-1,1,-1,1,1
7396140,0,0,1,1,1,-1,1,1,1,1
7396125,-1,0,1,1,1,-1,1,-1,0,1
7396124,0,0,1,0,1,-1,-1,-1,1,1
7394627,1,0,1,1,1,-1,-1,0,-1,1
7394622,0,0,1,1,1,-1,-1,-1,0,1
7394618,1,0,1,1,1,-1,1,1,1,1
7394617,1,0,1,1,1,-1,1,1,1,1
7394616,0,0,1,0,1,0,1,1,1,1
7394615,1,0,1,1,1,-1,0,0,1,1
7394614,1,0,1,1,1,-1,0,1,1,1
7394613,-1,0,1,1,1,-1,-1,-1,0,1
7394610,-1,0,1,1,1,-1,-1,-1,1,1
7394609,-1,0,1,1,1,-1,-1,-1,1,1
7394608,0,0,1,1,1,-1,1,1,1,1
7394604,0,0,1,1,1,-1,1,1,1,1
7394603,0,0,1,1,1,-1,-1,-1,-1,1
7394602,0,0,1,0,1,0,1,1,1,1
7394564,-1,0,1,1,1,-1,-1,-1,0,1
7394563,-1,0,1,1,1,-1,-1,-1,0,1
7394555,-1,0,1,1,1,-1,-1,-1,0,1
7394554,0,0,1,1,1,-1,-1,1,1,1
7394552,-1,0,1,1,1,-1,-1,-1,0,1
7394539,-1,0,1,1,1,-1,1,-1,1,1
7394538,-1,0,1,1,1,-1,1,-1,1,1
7394531,-1,0,1,1,1,-1,-1,-1,0,1
7394529,1,0,1,1,1,-1,-1,-1,-1,1
7394523,0,0,1,1,1,-1,1,-1,0,1
7394509,-1,0,1,1,1,-1,-1,-1,0,1
7394504,-1,0,1,1,1,-1,1,-1,-1,1
7394503,-1,0,1,1,1,-1,-1,-1,0,1
7394502,0,0,1,1,1,-1,1,-1,0,1
8220112,0,0,1,1,1,-1,-1,-1,-1,1
8210845,1,0,1,1,1,-1,1,-1,1,1
8210844,1,0,1,1,1,-1,1,-1,1,1
8202280,1,0,1,1,1,-1,-1,0,1,1
8193253,0,0,1,1,1,-1,-1,-1,1,1
8193132,0,0,1,1,1,-1,-1,1,-1,1
8183182,-1,0,1,1,1,-1,-1,-1,0,1
8183181,-1,0,1,1,1,-1,-1,-1,0,1
8183180,-1,0,1,1,1,-1,-1,-1,0,1
8181738,-1,0,1,1,1,-1,1,0,1,1
8178135,0,0,1,0,1,-1,1,1,1,1
8176105,1,0,1,1,1,-1,-1,-1,0,1
8172043,0,0,1,1,1,-1,1,0,1,1
5151595,0,0,1,1,1,-1,-1,0,1,1
5150586,0,0,1,0,1,-1,1,-1,1,1
5150488,0,0,1,1,1,-1,-1,-1,1,1
5150399,0,0,1,1,1,-1,-1,-1,1,1
5146847,-1,0,1,1,1,-1,1,-1,1,1
5146305,-1,0,1,1,1,-1,1,-1,1,1
5145562,0,0,1,1,1,-1,-1,0,1,1
5145226,0,0,1,1,1,-1,-1,0,0,1
5145128,0,0,1,1,1,-1,1,1,1,1
5144705,0,0,1,0,1,-1,1,-1,1,1
5144651,-1,0,1,1,1,-1,1,-1,1,1
5096425,0,0,1,1,1,-1,1,-1,1,1
5095827,0,0,1,0,1,-1,1,1,1,1
5094473,0,0,1,1,1,1,1,1,0,1
5092223,1,0,1,1,1,-1,-1,1,0,1
5091124,0,0,1,1,1,1,1,1,0,1
5091123,0,0,1,1,1,1,1,1,0,1
5090522,1,0,1,1,1,-1,1,-1,0,1
5090290,1,0,1,1,1,-1,-1,0,1,1
5090289,0,0,1,1,1,-1,-1,-1,1,1
5090004,0,0,1,1,1,-1,0,-1,0,1
5089584,0,0,1,1,1,-1,1,0,1,1
5086780,-1,0,1,0,1,-1,-1,-1,-1,1
5086403,0,0,1,1,1,-1,-1,-1,0,1
5084851,0,0,1,1,1,-1,1,1,-1,1
5084317,0,0,1,1,1,-1,0,-1,1,1
5083159,1,0,1,1,1,-1,0,-1,1,1
5082870,0,0,1,1,1,1,1,1,1,1
5082869,0,0,1,1,1,1,1,1,1,1
5082867,0,0,1,1,1,1,1,1,1,1
5082865,0,0,1,1,1,1,1,1,1,1
5081983,0,0,1,1,1,-1,1,-1,-1,1
5078537,-1,0,1,1,1,-1,-1,-1,0,1
5078354,-1,0,1,1,1,-1,-1,-1,1,1
5078005,0,0,1,1,1,-1,1,1,0,1
5077972,0,0,1,1,1,-1,-1,-1,-1,1
5077889,0,0,1,0,1,-1,1,1,1,1
5077814,0,0,1,1,1,-1,-1,1,-1,1
5077684,0,0,1,0,1,-1,1,-1,1,1
5077469,0,0,1,1,1,-1,1,1,1,1
5075710,0,0,1,0,1,-1,1,1,1,1
5075706,1,0,1,1,1,-1,1,1,1,1
5075556,0,0,1,1,1,-1,-1,-1,1,1
5075428,1,0,1,1,1,-1,-1,-1,0,1
5075115,1,0,1,1,1,-1,1,1,-1,1
5075114,1,0,1,1,1,-1,1,1,-1,1
5074528,0,0,1,1,1,1,1,1,1,1
5074527,0,0,1,1,1,1,1,1,1,1
5046612,-1,0,1,1,1,-1,-1,-1,0,1
5046611,-1,0,1,1,1,-1,-1,-1,0,1
5046585,0,0,1,0,1,-1,1,1,1,1
5046134,1,0,1,1,1,-1,0,1,1,1
5045847,0,0,1,1,1,-1,-1,-1,1,1
5045200,0,0,1,0,1,-1,1,-1,1,1
5044760,0,0,1,0,1,-1,1,-1,1,1
5044565,0,0,1,1,1,1,1,1,1,1
5044564,0,0,1,1,1,1,1,1,1,1
5044563,0,0,1,1,1,1,1,1,1,1
5044562,0,0,1,1,1,1,1,1,1,1
5044561,0,0,1,1,1,1,1,1,1,1
5044560,0,0,1,1,1,1,1,1,1,1
5044510,0,0,1,1,1,-1,-1,-1,1,1
5044118,0,0,1,1,1,1,1,1,0,1
5043555,0,0,1,1,1,-1,1,1,0,1
5042774,-1,0,1,1,1,-1,-1,-1,0,1
5042773,-1,0,1,1,1,-1,1,1,0,1
5042706,-1,0,1,1,1,-1,-1,-1,0,1
5042265,0,0,1,1,1,-1,1,1,1,1
5041467,0,0,1,1,1,-1,-1,1,0,1
5039848,0,0,1,1,1,-1,-1,-1,-1,1
5038572,0,0,1,1,1,-1,-1,1,1,1
5037143,0,0,1,1,1,-1,1,1,0,1
5037142,0,0,1,1,1,-1,1,1,0,1
5037122,0,0,1,1,1,1,1,1,0,1
5036941,1,0,1,1,1,-1,1,1,1,1
5036651,0,0,1,0,1,-1,1,-1,1,1
5036642,0,0,1,0,1,-1,1,-1,1,1
5036476,0,0,1,0,1,-1,1,-1,1,1
5035850,0,0,1,1,1,-1,-1,-1,-1,1
5007598,0,0,1,1,1,1,1,1,1,1
5007597,0,0,1,1,1,1,1,1,1,1
5007596,0,0,1,1,1,1,1,1,1,1
5007595,0,0,1,1,1,1,1,1,1,1
5007594,0,0,1,1,1,1,1,1,1,1
5007593,0,0,1,1,1,1,1,1,1,1
5007299,0,0,1,1,1,-1,1,1,1,1
5007298,-1,0,1,1,1,-1,1,-1,1,1
5005047,-1,0,1,1,1,-1,1,-1,0,1
5005043,-1,0,1,1,1,-1,1,-1,0,1
5005041,-1,0,1,1,1,-1,1,-1,0,1
5005029,-1,0,1,1,1,-1,1,-1,0,1
5005022,1,0,1,1,1,-1,1,1,0,1
5004853,0,0,1,1,1,-1,-1,-1,1,1
5004557,0,0,1,1,1,-1,1,1,1,1
5004232,1,0,1,1,1,-1,-1,-1,1,1
5004218,-1,0,1,1,1,-1,-1,-1,-1,1
5004154,0,0,1,1,1,-1,1,1,1,1
5004153,0,0,1,1,1,-1,1,1,1,1
5004091,1,0,1,1,1,-1,-1,-1,0,1
5003713,0,0,1,0,1,-1,1,1,1,1
5003640,-1,0,1,1,1,-1,-1,-1,0,1
5003639,-1,0,1,1,1,-1,1,1,0,1
5003565,0,0,1,1,1,-1,1,-1,1,1
5001479,0,0,1,1,1,-1,1,1,1,1
5001478,0,0,1,1,1,-1,1,1,1,1
5001393,-1,0,1,1,1,-1,-1,-1,-1,1
5001392,-1,0,1,1,1,-1,-1,-1,-1,1
5000647,0,0,1,1,1,1,1,1,0,1
4999861,0,0,1,1,1,-1,-1,0,0,1
4999737,-1,0,1,1,1,-1,1,-1,1,1
4999612,-1,0,1,1,1,-1,1,-1,1,1
4999076,-1,0,1,1,1,-1,-1,1,1,1
4998829,-1,0,1,1,1,-1,-1,-1,1,1
4981736,0,0,1,1,1,-1,-1,-1,1,1
4981460,0,0,1,1,1,1,1,1,-1,1
4981308,0,0,1,1,1,-1,0,1,0,1
4980785,0,0,1,1,1,1,1,1,1,1
4980767,0,0,1,1,1,-1,1,1,1,1
4980670,-1,0,1,1,1,-1,1,-1,1,1
4980561,0,0,1,1,1,-1,1,1,1,1
4980539,0,0,1,1,1,-1,-1,1,0,1
4979836,0,0,1,0,1,-1,1,1,1,1
4979784,0,0,1,0,1,-1,1,1,1,1
4979783,0,0,1,0,1,-1,1,1,1,1
4979776,0,0,1,0,1,-1,1,1,1,1
4979767,0,0,1,0,1,-1,1,1,1,1
4979197,0,0,1,1,1,1,1,1,1,1
4979196,0,0,1,1,1,1,1,1,1,1
4979195,0,0,1,1,1,1,1,1,1,1
4979194,0,0,1,1,1,1,1,1,1,1
4979192,0,0,1,1,1,1,1,1,1,1
4979191,0,0,1,1,1,1,1,1,1,1
4979190,0,0,1,1,1,1,1,1,1,1
4979189,0,0,1,1,1,1,1,1,1,1
4979105,-1,0,1,1,1,-1,1,0,1,1
4979039,1,0,1,1,1,-1,-1,-1,1,1
4979010,0,0,1,1,1,-1,-1,-1,1,1
4978943,-1,0,1,1,1,-1,1,0,-1,1
4978770,-1,0,1,1,1,-1,1,-1,0,1
4978456,-1,0,1,1,1,-1,-1,-1,0,1
4978317,0,0,1,1,1,-1,-1,-1,1,1
4977776,0,0,1,1,1,-1,-1,-1,-1,1
4977648,1,0,1,1,1,-1,-1,-1,1,1
4977620,0,0,1,1,1,1,1,1,-1,1
4965206,-1,0,1,1,1,-1,-1,-1,0,1
4965101,-1,0,1,1,1,-1,1,1,1,1
4964167,1,0,1,1,1,-1,1,1,1,1
4964145,-1,0,1,1,1,-1,1,-1,0,1
4963341,-1,0,1,1,1,-1,-1,-1,-1,1
4963340,-1,0,1,1,1,-1,-1,-1,-1,1
4963146,-1,0,1,1,1,-1,1,-1,1,1
4963028,0,0,1,1,1,-1,1,1,0,1
4961939,0,0,1,1,1,1,1,1,0,1
4961649,0,0,1,0,1,-1,1,1,-1,1
4961342,-1,0,1,1,1,-1,1,-1,1,1
4961332,-1,0,1,1,1,-1,-1,-1,-1,1
4961057,0,0,1,1,1,-1,1,1,1,1
4960991,0,0,1,1,1,-1,1,1,1,1
4960990,0,0,1,1,1,-1,1,1,1,1
4960966,0,0,1,1,1,-1,-1,-1,0,1
4960965,0,0,1,1,1,1,1,1,1,1
4960335,0,0,1,1,1,-1,1,1,1,1
4943606,0,0,1,1,1,1,1,1,-1,1
4943567,-1,0,1,1,1,-1,1,0,1,1
4943381,-1,0,1,1,1,-1,-1,-1,1,1
4943367,0,0,1,1,1,1,1,1,1,1
4943340,-1,0,1,1,1,-1,-1,-1,1,1
4942048,1,0,1,1,1,-1,1,0,1,1
4942046,0,0,1,1,1,-1,1,1,1,1
4941937,0,0,1,0,1,-1,1,1,1,1
4941925,0,0,1,0,1,-1,1,1,1,1
4941867,0,0,1,0,1,-1,1,1,1,1
2289658,0,0,1,1,1,1,1,1,1,1
2289523,0,0,1,0,1,-1,1,1,1,1
2289467,0,0,1,1,1,1,1,1,-1,1
2289457,-1,0,1,1,1,-1,-1,-1,-1,1
2289456,-1,0,1,1,1,-1,-1,-1,-1,1
2289428,-1,0,1,1,1,-1,1,1,-1,1
2289424,1,0,1,1,1,-1,-1,-1,0,1
2289423,1,0,1,1,1,-1,-1,-1,0,1
2289422,1,0,1,1,1,-1,-1,-1,0,1
2289421,1,0,1,1,1,-1,-1,-1,0,1
2289420,1,0,1,1,1,-1,-1,-1,0,1
2289419,1,0,1,1,1,-1,-1,-1,0,1
2289418,1,0,1,1,1,-1,-1,-1,0,1
2289417,1,0,1,1,1,-1,-1,-1,0,1
2289416,1,0,1,1,1,-1,-1,-1,0,1
2289415,1,0,1,1,1,-1,-1,-1,0,1
2289413,1,0,1,1,1,-1,-1,-1,0,1
2289412,0,0,1,1,1,-1,-1,-1,0,1
2289408,0,0,1,0,1,1,1,1,1,1
2289390,-1,0,1,1,1,-1,1,-1,1,1
2289235,-1,0,1,1,1,-1,1,0,0,1
2289197,-1,0,1,1,1,-1,1,-1,0,1
2289196,-1,0,1,1,1,-1,1,-1,0,1
2289195,-1,0,1,1,1,-1,1,-1,0,1
2289194,-1,0,1,1,1,-1,1,-1,0,1
2289193,-1,0,1,1,1,-1,1,-1,0,1
2289192,-1,0,1,1,1,-1,1,-1,0,1
2288996,-1,0,1,1,1,-1,-1,-1,1,1
2288995,-1,0,1,1,1,-1,-1,-1,1,1
2288994,-1,0,1,1,1,-1,-1,-1,1,1
2288993,-1,0,1,1,1,-1,-1,-1,1,1
2288992,-1,0,1,1,1,-1,-1,-1,1,1
2288990,-1,0,1,1,1,-1,-1,-1,1,1
2288989,-1,0,1,1,1,-1,-1,-1,1,1
2288988,-1,0,1,1,1,-1,-1,-1,1,1
2288985,-1,0,1,1,1,-1,-1,-1,0,1
2288984,-1,0,1,1,1,-1,-1,-1,0,1
2288983,-1,0,1,1,1,-1,-1,-1,0,1
2288982,-1,0,1,1,1,-1,-1,-1,0,1
2288980,-1,0,1,1,1,-1,-1,-1,0,1
2288978,-1,0,1,1,1,-1,-1,-1,0,1
2288977,-1,0,1,1,1,-1,-1,-1,1,1
2288976,-1,0,1,1,1,-1,-1,-1,1,1
2288975,-1,0,1,1,1,-1,-1,-1,1,1
2288974,0,0,1,1,1,-1,-1,-1,0,1
2288973,0,0,1,1,1,-1,-1,-1,1,1
2288960,0,0,1,1,1,-1,1,-1,1,1
2288911,-1,0,1,1,1,-1,-1,-1,1,1
2288910,-1,0,1,1,1,-1,-1,-1,1,1
2288863,0,0,1,1,1,-1,1,1,0,1
2288773,1,0,1,1,1,-1,1,-1,0,1
2288765,-1,0,1,1,1,-1,1,0,-1,1
2288752,0,0,1,1,1,-1,1,1,0,1
2288733,0,0,1,0,1,-1,1,-1,-1,1
2288700,1,0,1,1,1,-1,-1,-1,0,1
2288699,1,0,1,1,1,-1,-1,-1,0,1
2288698,1,0,1,1,1,-1,-1,-1,0,1
2288694,0,0,1,1,1,-1,-1,1,0,1
2288688,0,0,1,1,1,-1,1,1,0,1
2288535,-1,0,1,1,1,-1,-1,-1,-1,1
2288484,-1,0,1,1,1,-1,1,0,0,1
2288447,0,0,1,1,1,1,1,1,-1,1
2288335,-1,0,1,1,1,-1,-1,-1,1,1
2288334,-1,0,1,1,1,-1,-1,-1,1,1
2288333,-1,0,1,1,1,-1,-1,-1,0,1
2288331,0,0,1,1,1,-1,1,1,1,1
2288330,-1,0,1,1,1,-1,-1,-1,1,1
2288329,-1,0,1,1,1,-1,-1,-1,1,1
2288328,-1,0,1,1,1,-1,-1,-1,1,1
2288327,-1,0,1,1,1,-1,-1,-1,1,1
2288326,-1,0,1,1,1,-1,-1,-1,1,1
2288325,-1,0,1,1,1,-1,-1,-1,1,1
2288324,-1,0,1,1,1,-1,-1,-1,1,1
2288323,-1,0,1,1,1,-1,-1,-1,1,1
2288322,-1,0,1,1,1,-1,-1,-1,1,1
2288321,-1,0,1,1,1,-1,-1,-1,1,1
2288320,-1,0,1,1,1,-1,-1,-1,1,1
2288319,-1,0,1,1,1,-1,-1,-1,1,1
2288318,-1,0,1,1,1,-1,-1,-1,1,1
2288317,-1,0,1,1,1,-1,-1,-1,1,1
2288316,-1,0,1,1,1,-1,-1,-1,1,1
2288315,-1,0,1,1,1,-1,-1,-1,1,1
2288314,-1,0,1,1,1,-1,-1,-1,1,1
2288313,-1,0,1,1,1,-1,-1,-1,1,1
2288312,-1,0,1,1,1,-1,-1,-1,1,1
2288311,-1,0,1,1,1,-1,-1,-1,1,1
