PhishID,URL,HTML,JS,CSS,Images,Not Found,Forbidden,Favicon,ScreenShot,Status Code,Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,Has Sub-domain,Match Favicon,Standard Port,CTLD,HTTPS in Domain,Sub-Domain Levels,Embedded Domains,Number of Tokens,Sensitive Words,Domain Length,Has Tilde,Dots in URL,Hyphen in Domain Name,Port
7433118,https://payu.okta-emea.com/login/login.htm?fromURI=%2Fapp%2Ffacebook_at_work%2Fexk1fplg3ytYfNIZ20i7%2Fsso%2Fsaml%3FSAMLRequest%3DfZJba9tAEIXf9SuE3qXVBeNksQxqTKkhTU3sBpqXMF6NrI20l%2B6s6vjfF0t10wSaeZvZ%2BQ5nDrsgUL3l1eBbfY8%2FByQfhGEYvqheEx8fy2hwmhsgSVyDQuJe8G319ZbnScqtM94I00fvsI8pIELnpdETtl6VkRYt1K1ungV0qgN1aGyDNWgQYNtnVdcd7BWCmIgHdCSNLqM8SaNgEiEacK3Jg%2FZllKd5Hqd5nGa7vOBZwWfF44SukLzU4Ee89d4SZ8zCaUhM5yFGhZAIoxhYyxoQuDemewL%2FdDSuY%2FjSZY3tD8XJ%2F2ju1o95KueMyLDzzZP%2B5k8in6SupT58HMR%2BWiL%2BZbfbxJtv290kUl0CujGaBoVui%2B6XFPj9%2Fvad6YvF0fPo8Wwlsa2NlqPU4tzzMR23vKDH4%2FEtKYyyoE8suyrmV9fZfFak1%2FkszRbsX%2FxV0PI7ULhebUwvxWmcn%2BuzcQr8%2F2%2FOkmycyDpuxlWOCmRf1bVDouivTtX35njjEDyWkXcDRiFbBkEw2Xn7YZe%2FAQ%3D%3D%26amp%3BRelayState%3DAbltEwSTdI6FAW3bXNoMM7qG8Sd4mZIQaDPaTZM8nXygw4TfuFsNfAJqbbPbE6DobIMmGP1k5NytBCnPGl-BYtvfD-RBNvKtQvUFmDqTo6Dr21gv2o-soTeMyCV_U2akIKulrlnAX2XgwPIUSgm0F5u9wixsSnaJ-l8TaLXn7yj-m5c62RbSpBkJGkNFRdw4Ybv-YaHg6uagoQFJjOj0o1ok25TE-vx5eg5jVuYBGiG50Kn8qdnCq1JBQY3qMN1ZlmbJBAXk7LoJyOM4n4RlC8_ZOruqfqUlmCM7CyPXKDkaQq30nejuhr99KpGy_6PUaWW17MUwWFoLwcvnuBy5naWh0iTz5ltG5MiFoYZaBN0vIPbq_GJnMfxgOMGnROmOrpArqwtAWAWokDZ3r1MDg5cKIMuZttoVbel6TyTkwBBg7ZJcAogSxi-q0kcRFe0cV9HDohOoE5rKac__XoWvpLwp6c6s1d-WfsThIEsVcuSZSU0R1ZP-7U14VHZYMT_Z8BCvhJQZV5fNoPmN7JA2tzwZKajAw1pvsoxNfkQ2-sIVydDEtkvptct8IfOI4vYMYjWVDaihcDWhnCqr9lRLSe-2X21GdTfL5VNdto2wLfXP2gJl2cn7hZ4NH9H43q9uHiE,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7433117,https://payu.okta-emea.com/app/facebook_at_work/exk1fplg3ytYfNIZ20i7/sso/saml?SAMLRequest=fZJba9tAEIXf9SuE3qXVBeNksQxqTKkhTU3sBpqXMF6NrI20l+6s6vjfF0t10wSaeZvZ+Q5nDrsgUL3l1eBbfY8/ByQfhGEYvqheEx8fy2hwmhsgSVyDQuJe8G319ZbnScqtM94I00fvsI8pIELnpdETtl6VkRYt1K1ungV0qgN1aGyDNWgQYNtnVdcd7BWCmIgHdCSNLqM8SaNgEiEacK3Jg/ZllKd5Hqd5nGa7vOBZwWfF44SukLzU4Ee89d4SZ8zCaUhM5yFGhZAIoxhYyxoQuDemewL/dDSuY/jSZY3tD8XJ/2ju1o95KueMyLDzzZP+5k8in6SupT58HMR+WiL+ZbfbxJtv290kUl0CujGaBoVui+6XFPj9/vad6YvF0fPo8Wwlsa2NlqPU4tzzMR23vKDH4/EtKYyyoE8suyrmV9fZfFak1/kszRbsX/xV0PI7ULhebUwvxWmcn+uzcQr8/2/OkmycyDpuxlWOCmRf1bVDouivTtX35njjEDyWkXcDRiFbBkEw2Xn7YZe/AQ==&RelayState=AbltEwSTdI6FAW3bXNoMM7qG8Sd4mZIQaDPaTZM8nXygw4TfuFsNfAJqbbPbE6DobIMmGP1k5NytBCnPGl-BYtvfD-RBNvKtQvUFmDqTo6Dr21gv2o-soTeMyCV_U2akIKulrlnAX2XgwPIUSgm0F5u9wixsSnaJ-l8TaLXn7yj-m5c62RbSpBkJGkNFRdw4Ybv-YaHg6uagoQFJjOj0o1ok25TE-vx5eg5jVuYBGiG50Kn8qdnCq1JBQY3qMN1ZlmbJBAXk7LoJyOM4n4RlC8_ZOruqfqUlmCM7CyPXKDkaQq30nejuhr99KpGy_6PUaWW17MUwWFoLwcvnuBy5naWh0iTz5ltG5MiFoYZaBN0vIPbq_GJnMfxgOMGnROmOrpArqwtAWAWokDZ3r1MDg5cKIMuZttoVbel6TyTkwBBg7ZJcAogSxi-q0kcRFe0cV9HDohOoE5rKac__XoWvpLwp6c6s1d-WfsThIEsVcuSZSU0R1ZP-7U14VHZYMT_Z8BCvhJQZV5fNoPmN7JA2tzwZKajAw1pvsoxNfkQ2-sIVydDEtkvptct8IfOI4vYMYjWVDaihcDWhnCqr9lRLSe-2X21GdTfL5VNdto2wLfXP2gJl2cn7hZ4NH9H43q9uHiE,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7432759,https://ebisaplus.bisa.com/BISA.UI/#/administrationGeneral/login,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431944,http://rsisigns.com/coldwell-banker-for-sale-sign-25x24-office-name-agent-name.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431877,https://www.orbusministries.org/chichewa-language-guide.html,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431874,https://www.vcs.co.za/vvonline/ccpay.asp?p1=N063,1,0,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431873,https://www.vcs.co.za/vvonline/ccpay.asp?p1=068N,1,0,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431872,https://secondnexus.com/doug-mcmillon-biden-supply-chain?fbclid=IwAR2IvCYO8zGsB611RginG_QO7tCMW9IvDr_FAJp9ufaWUbJRzfdjcOQ83OQ,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431817,https://transformeseulimite.com.br/?utm_source=sms&utm_medium=link&utm_campaign=engajamento&utm_content=04,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431816,https://bit.ly/tsl-sms-e4,1,0,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431785,https://att1.ppmpro.com/dyn/project/projectInfo.pa?x=1569256576221&projectid=16503387317,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431774,https://www.bing.com:443/?uclick=u3ft4p8n&uclickhash=u3ft4p8n-u3ft4p8n-5m-1n-2tdz-qdwj-qdvr-67308e&toWww=1&redig=C6CF17EFA8F6429CB62DD0729F2281BD,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431771,http://www.boralevitime.it/freebooks/carrier-a-guided-tour-of-an-aircraft-carrier,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431769,https://relentlesshome.com/best-stick-cordless-vacuum-under-100/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431768,http://relentlesshome.com/best-stick-cordless-vacuum-under-100/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431766,https://www.skidrowreloaded.info/,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431757,http://ofrp.free.fr/doc/fichiers/gbc/gbc.htm,1,0,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431756,https://www.ruedas.cc/ruedas-para-maletas,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431755,https://api.ampersend.io/v1/urls/1Rz1p9XNVhVmWs3mbfPQlt88j3Z?propertyId=5&anonymousId=e4a9453b-c5e2-4b6b-975d-f2c57acc274f,1,0,0,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431754,https://sts.zb.co.zw/adfs/ls/?wa=wsignin1.0&wtrealm=https://mail.zb.co.zw/owa/&wctx=rm=0&id=passive&ru=/owa/&wct=2022-01-31T12:04:48Z,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431752,http://www.wamplerpedals.com/,1,0,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431751,https://www.emoe.it/come-postare-foto-su-instagram/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431429,https://ismg.events/summits,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431428,https://bit.ly/3r5uNxP,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431421,https://www.rijschoolcaland.nl/brommer-en-scooterrijles-amsterdam/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431405,https://www.sicoob.com.br/web/sicoobcoopec,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431392,https://tipcalculator.org/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431387,https://www.rsisigns.com/coldwell-banker-for-sale-sign-25x24-office-name-agent-name.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431386,http://www.rsisigns.com/coldwell-banker-for-sale-sign-25x24-office-name-agent-name.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431379,http://ow.ly/QIj250Hz6as,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431378,https://linktr.ee/topcoatproducts?utm_source=EX%20%7C%20Engaged%20Over%20All%20Time&utm_medium=email&utm_campaign=EXCA%20%7C%20TopNews%20at%20TopCoat%20%7C%20Jan2022%20%28R2mpEb%29&_kx=StpqfxKEXZNJ4R8J-3vyS-yoDhJ5Lqb4tQpJ41YvEss%3D.WNsE7Z,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431377,https://trk.klclick2.com/ls/click?upn=-2FmV-2ByzskUtCm-2FKJOi18Qcq-2BSBv8auhKOASazvs5Cq77NoJw7jzRl3maVpn1CkCEINjWRGCoakhEdXNI0GlzerhDqzEsJr-2BNTbw5P5yEP5JHlPAsxkjhllxdlB2GL9f7qzZJOmEk6gD2xQS7jeSYKrr5xzmmeeSeRtqdu5yJhi3eANYCSak1zkwpiW-2F40vNdiPUCfMZGmfZffnqEw3dmBtDhDiiIyHCG64X5cRMD7iKcmso-2Bim6DeaZmqtLwbHeZlcLaD2U9wY45McT5KFyQezSm5rpzwxVTiF9FSjtu6fMdBKiMP-2BMWLcaKMoogBbYG-2BErAmQ-2FN7SLRB8cv-2FG7cadg-3D-3DoLG4_tp1PuwLdWez8te8s-2BRM9Cquyy8Mybsx6WjJl-2F6j-2FyzVuZ8QD-2FOWT0WKHCkHuKoO3LflPao63FIkC5owdaton1LFiq8a-2FI9Os1HTR33Dxla-2FjKSiZ0WtmjQ2zvvChQl8v0Yv2oO19Y28lBesiVa6uoZVLHXIUURggK918JKk-2F3K6dF1ce0vIZaNckKUgdP3vJCqncpPPhxgZ4uHAMoH-2FkpZdEi7Rqk7gTMZYbkryfxdP243chj1VExRfkX8oLa7ULZ-2Bv0Rq5FMn6Jz5QvBcgouOObzp-2FZOnC-2FNb9P3Q6Y5GREORwdqiuni6RlLqCDZyv8rm0-2Brl4Gz9QLAGFpOMKp1QCilIjl2cXFBtrzfLx8KPu2JSLE4RLnY-2BYEhL-2FRWJmQ,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431376,https://www.abuseipdb.com/check/107.142.114.91,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
7431375,https://www.fostermachining.com/about-us.html,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431372,https://offshorebankingguide.mystrikingly.com/blog/graphic-developing-expert-services-the-positive-aspects-of-economical,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431371,http://bit.ly/2RHAyjV,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431353,https://dtmates.com/klient/mbank/?utm_source=cold_mail&utm_medium=email&utm_campaign=Obs%C5%82uga+Klienta,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431352,https://bit.ly/3HAydj5,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431351,http://simp.ly/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431349,https://filene.org/be-a-part-of-something/supporters,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
7431347,http://scholasaintmartin.free.fr/extraitssonores.htm,1,0,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431334,http://informat444.narod.ru/museum/1_17_4_1.htm,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431331,https://www.thisa.cc/die-firmware-deines-druckers-hat-einen-fehler-gemeldet-darum-hat-octoprint-die-verbindung-geschlossen-gemeldeter-fehler-heating-failed-system-stopped-heater_id-0-printer-halted-kill-called/,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431325,http://yhygmj.com/,1,0,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431319,https://www.camisa.cc/camisa-rallas,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431306,https://www.3braintechnologies.com/scheduled-database-backup-and-upload-to-google-drive-using-node-js/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431284,https://linktr.ee/H4H.Tar,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431283,https://bit.ly/33WEK8X,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431276,http://www.circuitsathome.com/what-does-a-firewall-protect-against/,1,1,0,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431275,https://nodexlgraphgallery.org/Pages/Graph.aspx?graphID=270141,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431274,https://bit.ly/33IxIEU,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431265,https://bit.ly/316MXpX,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431264,https://inngroup.com.mx/innhome/,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431253,https://inner.website/e830ea686lf8494d00tb59f7695aa0085121.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431250,https://www.identify-hr.com/job-search/185-information-security-siem-engineer/electronics-and-engineering/fully-remote/job,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431249,https://bit.ly/3IDX06d,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431248,https://ftp.acc.umu.se/mirror/gnu.org/gnu/,1,0,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431244,http://myhub.autodesk360.com/ue29c52e6/g/sh=,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431237,http://myhub.autodesk360.com/ue29c52e6/g/=,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431230,https://linktr.ee/itisamething,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431229,http://itisamething.com/,1,1,0,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431225,http://app.simplenote.com/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7431218,https://dex.infra.cluster.kznexpess.com/auth?approval_prompt=force&client_id=oauth2-proxy&redirect_uri=https://oauth2.infra.cluster.kznexpess.com/oauth2/callback&response_type=code&scope=openid email profile&state=taH4MRbHvd3xxDawUTgsY3OqI3DCdgL5opwtaYUXHQ0:https://update-sort-list.b2c.dev.cluster.kznexpess.com/auth/github?approval_prompt=force,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431202,https://linktr.ee/Matjarpanda?utm_source=Potential%20Purchasers&utm_medium=email&utm_campaign=Cam1%20%28VjNnMW%29&_kx=jroOMieYY_hIaQ_yfXypXZ5s7mLG7kBVltFKdp7qmuk%3D.XssK8P,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431201,https://trk.klclick3.com/ls/click?upn=wqYtK3KWbJt13uwdGNp-2BAYgHFqCMO0-2Frhl42BOu1F8wkYOaro1tS5SdcQgOwQGBOrWPSgoUMwtx7n2HwgtX-2F6YkKtdM3iWQ-2F-2F-2FGSm8XUB5lFm2qfIaC7bNTqI0AQtz5KevV-2FswmVuK1foAdOiVzN3qNjaaSK6yOS5A7vzWBz-2BDkPi-2FkXVyNzqVesYd-2F9WnN0ZtFseSJ-2FVQpTUftA3OOU0E-2FQfWwEqIT2HjLXlLe8BWCxzZuKqAou8NKZRAAqjJ3lTpdw_yG-2Bg2sRxvHRx8AT6EE2Gm6O9hqNyjZ9fOdpegqdngczRe6qjXZ4t9yDpcEEiAZPievgUqm-2F5NUc8h9yd9-2FbYOwiXt4l8Kvdcfv7OD0kutVi1ONe4wMYSnxxwsqVdUOFbim-2FeT9-2BFfTgUu3CxGoYFIZpJ4p9bPUsdvfV6TMQhmKbcKMDwy02qVWFP7QEZdDmfE-2BIITJkCoLAQNrIHOZZSPIUlHwMoW44F2A7aOfMzpH4kWEy3-2FH5Xj374OwM2YXos-2FGlvy3XUQDwBhCXErJ0vKGrsqcYoTbgNwyFhV9NjDjnfCvTL5h5XNXKH4bFG9lVixGpxNiGPciVaqdXQ929Ni-2Fl9JiZ4SaxZUoMGbK3VzIH9sqMfK3-2FJTqcVWoLitjrHVsZsCAtxgU9ECL8BE5cm9A-3D-3D,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431200,http://www.reg.mju.ac.th/enrollguide.htm,1,0,0,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431194,https://linktr.ee/pigerstreet,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431193,http://bit.ly/pstlinks,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431184,https://www.cdabible.org/local-outreach1.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431183,http://www.cdabible.org/local-outreach1.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431178,https://fnxx.info/ed2f8c3a3l43ce4536t9d5dd7d0ac6467732.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431172,https://fnxx.info/ec34af1ddlf4cb4d9ft898a6a4ea4e7dbeb1.html>Â à¹ƒà¸šà¹à¸ˆà¹‰à¸‡à¸«à¸™à¸µà¹‰.docx,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431169,https://centreforaviation.com/news/zeva-completes-first-test-flight-of-zero-evtol-aircraft-1112669,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431166,http://markleehunter.free.fr/aboutMH.html,1,0,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7431165,https://fnxx.info/e8ee03fbel38c44178tbb5edd54ae833ae6c.html>Â invoice.docx,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431164,https://fnxx.info/e8ee03fbel38c44178tbb5edd54ae833ae6c.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431163,https://fnxx.info/e77fed07cled8749a0t9d800e72af7f20009.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431162,https://fssquad.com/threads/latest-onlyfans-5tb-2021-update-google-drive.62935/,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
7431158,https://fnxx.info/e566613f9l0c4746b9t9f6c74d3a11ffb9cd.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431156,https://at.atwola.com/adlink/3.0/5113.1/4275487/1/16/AdId=9078007;BnId=1;link=,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
7431153,http://users.telenet.be/kabaja/weboefeningen/gemiddelde.htm,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431152,https://fnxx.info/e225c2eddl54d349acta7476878a9c022ca4.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431151,https://fnxx.info/e20baf4c8ldf03485et990d7395ac010bf9e.html>Â invoice.docx,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431144,https://fnxx.info/e20baf4c8ldf03485et990d7395ac010bf9e.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7431139,http://bit.ly/3G6VB6p,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430930,https://login.microsoftonline.com.office.rp1.abangaritest.govshn.net:443/common/oauth2/v2.0/authorize?response_type=id_token&%3Bscope=openid%20profile&client_id=5e3ce6c0-2b1f-4285-8d4b-75ee78787346&redirect_uri=https://teams.microsoft.com.office.rp1.abangaritest.govshn.net/go&state=eyjpzci6imjhzdfjztm3lwyzmmitngzhmy1iyzyzltg2mjq1ndy1yje4niisinrzijoxnjqzmzeyodqwlcjtzxrob2qioijyzwrpcmvjdeludgvyywn0aw9uin0=&nonce=4c129620-d6c5-4879-800d-45b9dbd84d8c&client_info=1&x-client-sku=msal.js&x-client-ver=1.3.4&client-request-id=1138e1e2-b75e-4ea1-adad-a28aba05a74a&response_mode=fragment&sso_reload=true,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7430697,https://www.post.at/sh/s/registrierung,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430696,https://www.post.at/sh/double-optin?token=KYWAwcEDGVl3,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430276,https://burnermail.io/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7430263,http://sambeaupatrick.com/feminine/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430257,https://picclick.com/track/url/www.ebay.com/itm/164624195465?mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5338722076&customid=&toolid=10050&amdata=enc:AQAGAAAAkIichCFdZ8Et%20khM8dH9FKSL8AFmFyRZvLBjpCJMKK2GVCn0L6xVxD%20a4L17NlkGz5Rzbk9T/Gy3N1j2S2qRTCZvnVhyoxCkANEpHiEm60dt85bb1iGzbB4w/oI%2024lbrqWVmVeomny0wYNnEfLNeK3pqfkvqg5QbPZwxrTvIw0GgHw%204KkEwftvSiRLOtvOFA==,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7430244,http://ctrustglobal.com/ar/citizenship-programs/vanuatu-citizenship-by-investment/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430243,https://sambeaupatrick.com/feminine/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430241,https://carpimuebles.com/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7430240,https://rusticonealling.com/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430231,https://burnermail.io/?ref=vc.ru,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7430224,http://www.princelionheart.co.uk/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7430211,https://www.adlibventures.ae/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430210,https://adlibventures.ae/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430180,https://www.govtech.com/network/at-t-3g-phase-out-begins-in-feb-other-providers-to-follow,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7430112,https://www.hrc.org/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7430105,https://www.circuitsathome.com/what-does-a-firewall-protect-against/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7429885,https://terikov.narod.ru/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7429878,https://www.insucoadmin.com/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7429877,https://www.360coachingservice.com/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7429870,https://sts.zb.co.zw/adfs/ls/?wa=wsignin1.0&wtrealm=https://mail.zb.co.zw/owa/&wctx=rm=0&id=passive&ru=/owa/&wct=2022-01-29T15:56:19Z,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7429869,https://casaceramique.com/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7429852,https://fnxx.info/ed30e440ela2bd4e51tbf5dadd8a6b5fd5bb.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7429801,https://chicksgold.com/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7429800,https://www.chicksgold.com/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7429642,http://cv.kredit24.com/rK908URA1/tDOoYv,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7429640,http://cv.kredit24.com/mJU0Iz7a8/IZkLn,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7429639,http://cv.kredit24.com/mJU0Iz7a1/IZkLn,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7429638,http://cv.kredit24.com/j9l0OkcU8/IZkLn,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7429637,http://cv.kredit24.com/j9l0OkcU1/IZkLn,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7429560,http://lesenfantsducinema.free.fr/2007/films/film07/synops.htm,1,0,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,
7429559,http://cacom.blogspot.com/2007/01/ultrasom_12.html,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7429558,http://cacom.blogspot.com.br/2007/01/ultrasom_12.html,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7429557,http://cacom.blogspot.com/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7429556,http://cacom.blogspot.com.br/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7429549,https://gizmodo.com/book-of-boba-fett-naboo-starfighter-ebay-prices-1848435677?utm_source=twitter&utm_medium=SocialMarketing&utm_campaign=dlvrit&utm_content=gizmodo,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7429548,http://dlvr.it/SHwyFl,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
7429499,https://www.dezeen.com/2008/12/13/hsbc-private-bank-lounge-by-campana-brothers/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,
