PhishID,URL,HTML,JS,CSS,Images,Not Found,Forbidden,Favicon,ScreenShot,Status Code,Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,Has Sub-domain,Match Favicon,Standard Port,CTLD,HTTPS in Domain,Sub-Domain Levels,Embedded Domains,Number of Tokens,Sensitive Words,Domain Length,Has Tilde,Dots in URL,Hyphen in Domain Name,HTML Path,JavaScript Path,CSS Path,Port
7433726,https://bit.ly/3ofWWls,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433724,https://projects.propublica.org/coronavirus/bailouts/loans/redtail-resources-llc-1597157904,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433723,http://projects.propublica.org/coronavirus/bailouts/loans/redtail-resources-llc-1597157904,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433719,http://milehilarityimprov.com/about-us.html,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433717,https://trk.klclick3.com/ls/click?upn=iIw2KfMokhBSRcb6fLF9vyVT9c3dV0Kdbkf4mmEQ5zljh7t2py9vnRoLWoeiUlNFdvLnNxJcFHNiFp7DRn6siXRie6c5NEzd2t-2FjCRc3-2FNdlcLX5bbzWp7tekrlFv-2FKSvjG5m3ZGQkh5ol8B1nObtmVk2VDxTKOLL-2BER2eUSSpMdeqYbR04aDt6U5S2Rq6-2B-2Fq1QzOHeeK5dl9N9GfbhdEXi66djv5iqHNE773QPZKz7VgU-2Bvc4-2Fo7VzU4sRpY2N9K0RCvTi5NvOK2k-2BwISgh0EOr1mLxHCE0zNSZOGAbAU4UHN1qRuCpC27H6NDmL5euRQ11Ad1vDv7Q1emIRv1i5Q-3D-3D-QqK_4amDRD-2FajrNETQ4Z1B35w1mnj-2Fb-2FkJtjmlG5D9Od57q0WIGo4umpF5k1r5SFzG55ZFGZLm5UHhgcgamymaKIY-2F98llLOq6z70xYiaAvIPw9cx18yFFCNyYH6SMFXBUZUZfVlsh7hpmv-2BDQc6-2BFmyWfaPy3BDQWYjJct6OSm60xazPFmjXayNN2MfAVJJLo3Cs1rMTVjSmJgsTIAO56Qxw5Tg0wbT7v-2Bco0USzElZWtgc2T5xfKaxCl-2Bs5g4UctUSPMel500ZsFP2L8-2FzJetRKj5jvO3JyafqdGLuM7y3Vc1HjtOz7GYeihwBB7P4g8eUORxQ1dtp23bA-2FTekoCJRuKnUaVsjcqPqR39B02WXbKMcVfsZAZoyoQLK2iMYVSb0dbLGc4r0KCE62U7AnN9TTw-3D-3D,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433716,https://trk.klclick3.com/ls/click?upn=iIw2KfMokhBSRcb6fLF9vyVT9c3dV0Kdbkf4mmEQ5zljh7t2py9vnRoLWoeiUlNFdvLnNxJcFHNiFp7DRn6siUZhrSVzh1-2Bt-2BIka-2FwxpzY50qPnFq93dTk4X1QbvBIuZ5AIUgOQWJ2Ggunz45psutox8tvnyqq9rDE69FCzqatZ7hDFLlQrf8AXXZJNfwhpqaqpQ5DrlQ4wn993ptinvUqTRyLqrelbLCe8q-2B1zKTv9S9Q54WSs6Ce2evZ7EUmsncp9-2FNkPuPJJaOLWWJbj2ZDYRvR8ehbgxALdjJfjFof-2BJVOa6rUNkgAdjSaIBGrWZER9xXa2jY54FXrXRQ7nbwA-3D-3D09RH_4amDRD-2FajrNETQ4Z1B35w1mnj-2Fb-2FkJtjmlG5D9Od57q0WIGo4umpF5k1r5SFzG55ZFGZLm5UHhgcgamymaKIY-2F98llLOq6z70xYiaAvIPw9cx18yFFCNyYH6SMFXBUZUZfVlsh7hpmv-2BDQc6-2BFmyWfaPy3BDQWYjJct6OSm60xazPFmjXayNN2MfAVJJLo3Cs1rMTVjSmJgsTIAO56Qxw3FjnlENIL-2FmKjVoXLCTz-2BUKOGhzBc8HHL-2FVx-2B3R2FK-2Fzh4AM1-2Fa3lD7xMVWDgjGMXfZrFX1DHoEbwobRbDxrF96oj7y4RMnQMhvDMObSfAEf3A1ne8hjmmJ-2B-2BLd6-2BAaZay6jgR2Qtr2Ne9rjs99jmjGT45XgBJvNXhm-2FkkXYb3M53r1GIRj1utd74RjA5a7-2Bg-3D-3D,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433714,https://trk.klclick3.com/ls/click?upn=iIw2KfMokhBSRcb6fLF9vyVT9c3dV0Kdbkf4mmEQ5zljh7t2py9vnRoLWoeiUlNFdvLnNxJcFHNiFp7DRn6siTHkEgj8jOGSDCg8DqGCHdKTTR1DYJMOY3JPBZGyLe7b0N4fw4zOwGYFCtD94tKN8-2BV6pLDSk7huZ-2FXGeN4U5CaAJ4cP96jqqzVGIaii5r9cq7QnCGbIq5XBGF-2BgCm2hl74ke9AtP-2FKTrJ-2F87hEQZgUzg0yTEqBjJbUIX00pjJuFATaTWQINkarH5l6PkxRUJxpgBFUVwzCZ22TEzZgPEU1VbbQDlls65MccFeFKz7OgIK3ZX1yBSMvo1Vk0LkkZuw-3D-3D2nv8_4amDRD-2FajrNETQ4Z1B35w1mnj-2Fb-2FkJtjmlG5D9Od57q0WIGo4umpF5k1r5SFzG55ZFGZLm5UHhgcgamymaKIY-2F98llLOq6z70xYiaAvIPw9cx18yFFCNyYH6SMFXBUZUZfVlsh7hpmv-2BDQc6-2BFmyWfaPy3BDQWYjJct6OSm60xazPFmjXayNN2MfAVJJLo3Cs1rMTVjSmJgsTIAO56QxwxxQ8Pn01lgGSknJ5fHAhOSrHFwwMfo9jcV-2B2E2PJaIGFb0n9wGBplMMQsS1ULTlxb4y2CjPrZxvPQfI0OiPHE4MukXzalBoZgHnmxWe138hHqqZKzjqs65gJOnABnAnne-2FpjnpG3vQRkMRTuzjWVeFibqXCFd81IGsJkVWjJ2bPTbfFmdmAxNp4zTyR501s8w-3D-3D,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433713,https://trk.klclick3.com/ls/click?upn=iIw2KfMokhBSRcb6fLF9vyVT9c3dV0Kdbkf4mmEQ5zljh7t2py9vnRoLWoeiUlNFdvLnNxJcFHNiFp7DRn6sibrOkYF1HKjzAJUghLO1Np4k01CoeSbBgjT-2F1ZXgiNGTYDbUsmeaFqNyPo7d65AsUwag75-2FzD0GMnHwAvUY4wSJr6x7nFBO7Dl8-2FjgpLtUpdobFqQTPWLMsdRkcSGaiI1W1zE-2FSNfmV1pNRXCYdayP6KEHHohLqdE6GShK-2BlO06qSFXwVBTIehbHXMBbmiuV7p8gDbaMxJaK0ndKvy5BWJX-2F1maQ0fVAYAW0IVNBPvo1Foymu-2BkbZfMp2bf-2BuMGupQ-3D-3DbgBS_4amDRD-2FajrNETQ4Z1B35w1mnj-2Fb-2FkJtjmlG5D9Od57q0WIGo4umpF5k1r5SFzG55ZFGZLm5UHhgcgamymaKIY-2F98llLOq6z70xYiaAvIPw9cx18yFFCNyYH6SMFXBUZUZfVlsh7hpmv-2BDQc6-2BFmyWfaPy3BDQWYjJct6OSm60xazPFmjXayNN2MfAVJJLo3Cs1rMTVjSmJgsTIAO56Qxw1Askqr2YnnO6k-2FhATx4VFXcr2wg5RfNfkwOS6IKSumLgMnKSKK9f9nBD3q137mowu8u8zPOfijMuSWgvOOC-2FpUiAJpOgZdWpGu9FJr7jMj0dBcKbWwHjrRfwPpVyVbyXq1SFU-2BIEzar9rGklLI-2FhDVOGzUUmaN3jPjrJr9wy0gdNTxUxwf1Tix-2BpXkBa8EoYw-3D-3D,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433711,https://us2.campaign-archive.com/?u=7e601a017fc3bcd978a8b3388&id=949cf22c30,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433710,https://trk.klclick3.com/ls/click?upn=iIw2KfMokhBSRcb6fLF9v9rxaJF6e-2F7HK7iYi3zHNKVXxrHB9wHbhe-2FvZTgf5be6-2Fmwc0JPiI35fYbdYsyCmfRb7lvRmdId7IbgYgU-2FfytUNMODsOYwYeRiPdXk4iMLVDSy17Q3yi8loRU0Ik-2FUvtVRvXoAE27Sf09QrbW8BM7t0Xn72yT9A2WP6PSCqf-2BANxCQ-2FIkPrpGe02OhruDrKMadU6QDVFMSHQCBDNSJXBulafEUswttEBEPlcdkebPm0lEdX0zuxTxHUn8M1J31Zkc1r2BVklCBjmUgKWwAbcka3R5ZQhiEmfvy-2BIG3DbqB-2FvY2Q_4amDRD-2FajrNETQ4Z1B35w1mnj-2Fb-2FkJtjmlG5D9Od57q0WIGo4umpF5k1r5SFzG55ZFGZLm5UHhgcgamymaKIY-2F98llLOq6z70xYiaAvIPw9cx18yFFCNyYH6SMFXBUZUZfVlsh7hpmv-2BDQc6-2BFmyWfaPy3BDQWYjJct6OSm60xazPFmjXayNN2MfAVJJLo3Cs1rMTVjSmJgsTIAO56Qxw-2BlgUciqfre9EwpmDYsPymBzc2lsS2mPchNMCi4A9BfhNEFT-2FLxVwlGeEhLtFkzXfMPYi-2B8fd4hhDKfbGF4syIcWAlZ1B2WyuJjq28QPmDiR4eqIWq0yTYicGRR10SvqhONzngSlACz7gglGB7rwwViTQfuKLR1NIXgrsN-2Bq065kBWhcUSUIdgSpMShzVrVUpQ-3D-3D,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433705,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000956&utm_unptid=a37d60f6-ba4e-11eb-bd6b-3cfdfef06904&ppid=PPC000956&cnac=DE&rsta=de_DE&cust=D6BUAZLXJD9CG&unptid=a37d60f6-ba4e-11eb-bd6b-3cfdfef06904&calc=3fb964e26ba64&unp_tpcid=sendmoney-push-sender&page=main:email:PPC000956:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433704,https://gateway.pinata.cloud/ipfs/Qmcd5DWsBSjLb1hzSoMroAu5hioqZVQ1vZXTW95ntVAGFg,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433703,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000956&utm_unptid=a1b216c2-a29d-11eb-9049-3cecef47bff2&ppid=PPC000956&cnac=DE&rsta=de_DE&cust=D6BUAZLXJD9CG&unptid=a1b216c2-a29d-11eb-9049-3cecef47bff2&calc=5f3ba085ddf96&unp_tpcid=sendmoney-push-sender&page=main:email:PPC000956:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433702,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000956&utm_unptid=48f0faee-a7f2-11eb-8f3a-ac1f6bdab392&ppid=PPC000956&cnac=DE&rsta=de_DE&cust=D6BUAZLXJD9CG&unptid=48f0faee-a7f2-11eb-8f3a-ac1f6bdab392&calc=1cdd88e50b414&unp_tpcid=sendmoney-push-sender&page=main:email:PPC000956:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433700,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000956&utm_unptid=3cf67f72-d437-11eb-82f3-40a6b72933b9&ppid=PPC000956&cnac=DE&rsta=de_DE&cust=D6BUAZLXJD9CG&unptid=3cf67f72-d437-11eb-82f3-40a6b72933b9&calc=32c44277a60a2&unp_tpcid=sendmoney-push-sender&page=main:email:PPC000956:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433699,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000956&utm_unptid=11644e06-8d4e-11eb-9e5b-b875c0046899&ppid=PPC000956&cnac=DE&rsta=de_DE&cust=D6BUAZLXJD9CG&unptid=11644e06-8d4e-11eb-9e5b-b875c0046899&calc=dcdced0d50814&unp_tpcid=sendmoney-push-sender&page=main:email:PPC000956:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433697,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000955&utm_unptid=b9dc98e7-a9e4-11eb-aeef-b875c04a6c18&ppid=PPC000955&cnac=DE&rsta=de_DE&cust=CUXPBAKLQJECS&unptid=b9dc98e7-a9e4-11eb-aeef-b875c04a6c18&calc=1d3d156c6249e&unp_tpcid=sendmoney-receiver&page=main:email:PPC000955:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433696,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000955&utm_unptid=abd818aa-37de-11ec-ac51-3cfdfeef7531&ppid=PPC000955&cnac=DE&rsta=de_DE&cust=CUXPBAKLQJECS&unptid=abd818aa-37de-11ec-ac51-3cfdfeef7531&calc=ef52d7a98dec4&unp_tpcid=sendmoney-receiver&page=main:email:PPC000955:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433693,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000955&utm_unptid=96872441-8631-11eb-a4a6-b875c0ce1349&ppid=PPC000955&cnac=DE&rsta=de_DE&cust=CUXPBAKLQJECS&unptid=96872441-8631-11eb-a4a6-b875c0ce1349&calc=4e6202de4a9f4&unp_tpcid=sendmoney-receiver&page=main:email:PPC000955:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433691,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000955&utm_unptid=0db742f4-2442-11ec-a7df-3cfdfef0681d&ppid=PPC000955&cnac=DE&rsta=de_DE&cust=CUXPBAKLQJECS&unptid=0db742f4-2442-11ec-a7df-3cfdfef0681d&calc=f45904402f62f&unp_tpcid=sendmoney-receiver&page=main:email:PPC000955:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433690,http://www.paypal.de/phishing?utm_source=unp&utm_medium=email&utm_campaign=PPC000955&utm_unptid=09051c2e-37e1-11ec-80e9-3cfdfeedcaa1&ppid=PPC000955&cnac=DE&rsta=de_DE&cust=CUXPBAKLQJECS&unptid=09051c2e-37e1-11ec-80e9-3cfdfeedcaa1&calc=acd27c86b6294&unp_tpcid=sendmoney-receiver&page=main:email:PPC000955:::&pgrp=main:email&e=cl&mchn=em&s=ci&mail=sys&xt=104038&unp_adv=false,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433642,http://myhub.autodesk360.com/ue2d201ad/g/projects/20181112159955476/data/dXJuOmFkc2sud2lwcHJvZDpmcy5mb2xkZXI6Y28uVVlaa0E4Y0hRUnlJbVE2cGdPTHByQQ/dXJuOmFkc2sud2lwcHJvZDpkbS5saW5lYWdlOndqVHNMWElwU3kyUWhrc2hYRUIwdWc/overview,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433635,http://myhub.autodesk360.com/g/all_projects/active/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433627,http://www.abuseipdb.com/check/107.142.114.91,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433601,https://secondnexus.com/doug-mcmillon-biden-supply-chain,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433600,http://secondnexus.com/doug-mcmillon-biden-supply-chain?fbclid=IwAR2IvCYO8zGsB611RginG_QO7tCMW9IvDr_FAJp9ufaWUbJRzfdjcOQ83OQ,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433599,http://peatix.com/sales/event/1549793/receipt/8984598?verifier=v2:c1d6569568,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433597,http://peatix.com/sales/event/1549793/receipt/8984569?verifier=v2:f0e8061f5c7,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433591,http://fssquad.com/threads/latest-onlyfans-5tb-2021-update-google-drive.62935/,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433578,https://www.fisglobal.com/en/insights/what-we-think/2021/march/a-fintech-call-to-arms,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433577,http://bit.ly/FIS-FinTech,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433567,http://bit.ly/FAQsCNXCOVID-19Vaccination,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433566,https://fnxx.info/eecfd8c0flf40d4825t82801786a705ebb8e.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433565,https://www.dotdash.com/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433538,https://www.smithfarmranchequipment.com/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433537,http://smithfarmranchequipment.com/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433536,https://triollec.com/,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433535,http://triollec.com/,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433532,https://fnxx.info/ece32e168lbeff4642t837adfaeaa3f87800.html>Â invoice.docx,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433520,https://fnxx.info/ec10ab505l308b415cta08fe8d6aaf07716b.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433516,https://36rq.short.gy/xqNy58,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433513,http://www.amazonaserp.com/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433508,https://fnxx.info/e83246b66lc0a04d9et850eae45a06243062.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433505,https://projects.propublica.org/nypd-ccrb/commands/narcbbx,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433499,https://fnxx.info/e6cfbb7bcl599545e2t877f934cadc5291b1.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433494,https://fnxx.info/e6b304bd5lbbb4464at8ba6ea7dae9c0e35c.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433491,https://fnxx.info/e6ad8b08flc87d4be5tb59507e4a8fdf8f1e.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433489,http://lnkd.in/eMpheHCx,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433488,https://fnxx.info/e64e36738l83d54fadtb00dda5fa7c0c6ddc.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433483,https://hopin.com/organisers/events/craftcon/overview,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433479,https://hopin.com/beta/sign_in,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433478,https://hopin.com/organisers/events/craftcon/dashboard,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433466,http://support-download.com/services/device/webhlp/ricoh/jp/v030/ja/p_top010.html,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433457,https://www.windocyte.com/nam/7b4bd27c-0559-4011-bd2a-ae82816396f2/02e59652-3cc3-459d-be30-97a7063857ef/fbff7759-6cd7-4c1d-a2dc-b31b37aaf502/login?id=SDlsemE2TnpTNGhKWGxpc1pydFY4dGVNVHp4NW1ublBUTEYxWVUxYTEyQ0dGZDRvQ0ozSDhFUVpFSmdyZFA2UUtuNmJpdGNaZlZWSTU0ZEdRdHBleFhpUVNrWlpPTFVkOXlLT2NYaVFKZVdEOTlnQ3lsb2lDaWIreVJRU1FxUXZEMkJaQjR0aWp5TGFTTWg0Z0ZIRXNxejhiajQwdmUyQzFpa3N2ZENkSmhORXREdEZKb1N0Z3NrazJuTHZFOUZreURGVjJQSGZqWExHMzR2a3RENGQ3MjZ1TWMrUDhBVUpUdzdSbGFGZUkycVF4SjIyekNQWHF4Yk1Yd2R0dkk0cHBMdDhDZTJwMDhRRW1kRVY5N1REa0RXemhaUENYc2Y0dERJZlA5U2VlZXNEM3p2MWhOWml0VGE4WG1LYzMzR0FBaUJXK1BpQXBTYUducE5KMjFrZUNnPT0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433455,http://at.atwola.com/adlink/3.0/5113.1/4275487/1/16/AdId=9078007;BnId=1;link=,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433454,https://fnxx.info/e2ff4b0afl34bd4d43t98cadbb2ad304face.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433453,https://projects.propublica.org/itemizer/filing/1563809/,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433450,https://fnxx.info/e2f5c579ale0f14fa9t95d35e1ca28da9798.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433449,https://projects.propublica.org/itemizer/committee/C00099259/reports/YEAR-END,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433446,https://www.ined.nl/gmail-koppelen-met-domein,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433445,https://packetstormsecurity.com/news/view/33061/Apple-Pays-100.5K-Bug-Bounty-For-Mac-Webcam-Hack.html?utm_source=dlvr.it&utm_medium=twitter,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433444,https://threatpost.com/apple-bug-bounty-mac-webcam-hack/178114/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433443,https://packetstormsecurity.com/news/view/33061,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433442,https://taftcommunications.sharefile.com/d-s7c3e884aceda4e1fa5c7cb39ec04645a,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433441,http://ow.ly/lazo50COkZZ,1,1,0,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433440,https://myhub.autodesk360.com/ue2d930c5/login/api/hubs/5318081/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433437,https://myhub.autodesk360.com/ue2d4c2f9/login/rest/facade/corporateinvitesettings/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433434,https://myhub.autodesk360.com/ue2d201ad/g/projects/20181112159955476/data/dXJuOmFkc2sud2lwcHJvZDpmcy5mb2xkZXI6Y28uVVlaa0E4Y0hRUnlJbVE2cGdPTHByQQ/dXJuOmFkc2sud2lwcHJvZDpkbS5saW5lYWdlOndqVHNMWElwU3kyUWhrc2hYRUIwdWc/viewer,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433428,https://boreoccidentales.com/english/cataracta/author-berard/vita-nostra.html,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433427,http://boreoccidentales.com/english/cataracta/author-berard/vita-nostra.html,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433420,https://fnxx.info/e1a4128c4l4b654e5ata3dc8324a5803271e.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433419,https://fnxx.info/e19cc48eal42a74719t8419041bad212c88e.html,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433418,https://myhub.autodesk360.com/ue294a91f/login/api/hubs/663330/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433417,https://myhub.autodesk360.com/ue286e404/login/api/hubs/2029490/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433411,https://todoist.com/Users/showLogin?success_page=%2FshowTask%3Fid%3D4867870917%26sync_id%3D0,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433410,https://bit.ly/3ghjRbj,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433403,https://projects.propublica.org/coronavirus/bailouts/loans/east-village-tavern-llc-1310407301,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433401,https://ismg.events/summit/anz-cybersecurity-summit-2022?utm_source=Twitter-APAC-ME&utm_medium=CollateralSM&utm_campaign=virtual-summit-anz-2022,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433400,http://bit.ly/3r5uNxP,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433399,https://projects.propublica.org/coronavirus/bailouts/loans/dhmm-tavernbowl-llc-5738278305,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433396,https://relentlesshome.com/vacuum-cleaners-buyers-guide/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433395,http://relentlesshome.com/vacuum-cleaners-buyers-guide/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433389,https://at.atwola.com/adlink/5113/2214082/0/225/AdId=10158313;BnId=1;itime=545743200;nodecode=yes;impref=15205457442342663774;imprefseq=222091552342679040;imprefts=1520545744;link=http:/www.buick.com/suvs/enclave-mid-size-luxury-suv,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433386,https://relentlesshome.com/best-handheld-vacuum-for-stairs/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433385,http://relentlesshome.com/best-handheld-vacuum-for-stairs/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433365,https://na3.docusign.net/Member/Images/email/icon-DownloadAp=,1,1,0,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433361,https://blog.radware.com/security/2022/02/is-our-digital-future-at-risk-the-security-challenges-for-businesses-in-2022/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433360,http://ow.ly/HaO950HJyRo,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7433359,http://vibejewelrymaui.com/,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7433354,https://t.co/qmEm3UVrQn,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
