Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,Result
1,1,1,1,1,1,1,-1,1,1,-1,7400425,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400424,0,0,1,0,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400422,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400417,1,0,1,1,1,-1,-1,1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7400416,1,0,1,1,1,-1,-1,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400414,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400413,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400412,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400411,-1,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,7400409,0,0,1,1,1,-1,1,1,0,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7400406,-1,0,1,1,1,-1,1,-1,1,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7400405,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400399,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400392,1,0,1,1,1,-1,-1,0,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400391,-1,0,1,1,1,-1,-1,0,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400382,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400379,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400375,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400372,-1,0,1,0,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400371,-1,0,1,0,1,-1,-1,-1,-1,1
1,1,1,1,1,1,0,-1,-1,1,-1,7400370,1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400366,1,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400365,1,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,-1,0,-1,1,1,-1,7400364,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,-1,0,-1,1,1,-1,7400363,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400362,0,0,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7400337,0,0,1,1,1,-1,-1,1,-1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400336,0,0,1,1,1,-1,-1,1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400332,0,0,1,1,1,-1,1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7400330,0,0,1,1,1,-1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400329,0,0,1,1,1,-1,-1,-1,-1,1
1,-1,1,1,1,1,-1,-1,1,1,-1,7400267,-1,0,1,1,1,-1,-1,-1,1,1
-1,1,1,-1,1,1,1,-1,-1,1,-1,7400256,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,7400252,1,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,7400251,0,0,1,1,1,-1,1,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,7400241,1,0,1,1,1,-1,-1,0,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400240,-1,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400235,-1,0,1,-1,1,-1,0,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400228,-1,0,1,1,1,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7400227,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400220,1,0,1,1,1,-1,1,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400219,-1,0,1,1,1,-1,1,1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7400212,-1,0,1,0,1,-1,1,0,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400209,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7400208,0,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7400204,1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400203,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7400202,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,-1,1,-1,-1,1,-1,7400186,-1,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400175,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400169,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400168,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400165,1,0,1,1,1,-1,0,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7400164,1,0,1,1,1,-1,0,1,1,1
0,1,1,1,1,-1,-1,-1,1,1,-1,7400159,1,0,1,1,1,-1,0,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400147,-1,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7400146,1,0,1,1,1,-1,-1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7400138,-1,0,1,0,1,-1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7399978,-1,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7399933,1,0,1,1,1,-1,-1,-1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7399784,0,0,1,1,1,-1,1,1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7399783,0,0,1,1,1,-1,1,1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7399782,0,0,1,1,1,-1,1,1,1,1
-1,1,-1,1,1,1,0,-1,-1,1,-1,7399648,0,0,1,1,1,-1,-1,0,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7399550,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7399502,1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7399477,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7399476,1,0,1,1,1,-1,-1,0,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7399243,0,0,1,1,1,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7399242,0,0,1,1,1,-1,-1,-1,-1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7399240,0,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,7399238,0,0,1,1,1,1,1,1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,7399103,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1399480,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399466,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399463,0,0,1,0,1,-1,1,1,1,1
0,1,-1,1,1,1,0,-1,1,1,-1,1399128,-1,0,1,0,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399050,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399049,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1399048,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,-1,1,-1,1399046,0,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1398900,0,0,1,0,1,1,1,1,-1,1
0,1,1,1,1,1,1,-1,-1,1,-1,1398870,0,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1398868,0,0,1,1,1,-1,-1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1398867,0,0,1,1,1,-1,-1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1398866,0,0,1,1,1,-1,-1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1398865,0,0,1,1,1,-1,-1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1398674,0,0,1,1,1,-1,-1,-1,0,1
-1,1,1,1,1,1,0,-1,-1,1,-1,1398639,0,0,1,1,1,-1,1,1,-1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,1398359,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,-1,1,-1,1398128,-1,0,1,1,1,-1,1,-1,0,1
0,1,1,1,1,1,1,-1,-1,1,-1,1398092,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1397807,-1,0,1,0,1,-1,-1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,1397750,-1,0,1,1,1,-1,-1,-1,0,1
-1,1,1,1,-1,1,1,-1,1,1,-1,1397590,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1397453,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1396268,0,0,1,1,1,1,1,1,-1,1
0,1,1,1,1,1,1,-1,1,1,-1,1396267,0,0,1,1,1,-1,1,1,1,1
0,1,1,1,1,1,1,-1,-1,1,-1,1395942,0,0,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1395803,0,0,1,1,1,-1,1,0,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1395802,0,0,1,1,1,-1,1,0,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1395766,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1395657,0,0,1,1,1,-1,-1,-1,0,1
-1,1,1,1,-1,1,0,-1,-1,1,-1,1395352,0,0,1,1,1,-1,1,-1,0,1
-1,1,1,1,-1,1,0,-1,-1,1,-1,1395059,0,0,1,1,1,-1,-1,-1,-1,1
0,1,1,1,1,1,0,-1,1,1,-1,1395033,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,1395032,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,-1,1,1,-1,-1,-1,1,-1,1394905,0,0,1,1,1,-1,1,1,0,1
0,1,1,1,1,1,-1,-1,1,1,-1,1394833,0,0,1,1,1,1,1,1,1,1
1,1,-1,1,1,-1,1,-1,1,1,-1,1394822,0,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1394790,1,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1394189,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,1394148,0,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,1394114,0,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1394101,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1394034,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1393909,0,0,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1393747,0,0,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1393358,0,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,1393309,0,0,1,1,1,-1,1,0,0,1
0,1,1,1,1,1,0,-1,1,1,-1,1393182,0,0,1,1,1,-1,-1,1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,1393129,0,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1393100,-1,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1393049,0,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1392942,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1392941,-1,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,1392887,0,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1392820,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1392594,0,0,1,0,1,1,1,1,-1,1
0,1,1,1,1,1,1,-1,1,-1,-1,1392202,0,0,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1391972,-1,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1391971,-1,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,1391811,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1391621,-1,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1391523,0,0,1,1,1,-1,1,1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,1391477,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,1391476,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,1391460,-1,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,1391337,-1,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,1391335,0,0,1,1,1,-1,0,1,0,1
0,1,1,1,1,1,0,-1,1,1,-1,1390979,-1,0,1,1,1,-1,1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1390677,0,0,1,1,1,-1,1,0,0,1
-1,1,1,1,1,1,0,-1,1,1,-1,1390646,0,0,1,1,1,-1,-1,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1390179,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,1390119,0,0,1,0,1,1,1,1,1,1
0,1,-1,1,1,1,0,-1,1,1,-1,1390041,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,1390017,1,0,1,1,1,-1,-1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,1390016,-1,0,1,1,1,-1,-1,1,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,1390008,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1390005,0,0,1,1,1,-1,0,1,1,1
-1,1,-1,1,1,1,0,-1,1,1,-1,1390004,0,0,1,0,1,-1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,1389964,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1389866,0,0,1,1,1,-1,-1,0,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1389606,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1389524,0,0,1,1,1,-1,0,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1389179,0,0,1,1,1,1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1388930,0,0,1,1,1,-1,-1,-1,0,1
1,1,-1,1,1,1,1,-1,1,1,-1,1388224,-1,0,1,0,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1388208,0,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1388177,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1387997,1,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1387984,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1387500,-1,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,1387328,-1,0,1,1,1,-1,1,-1,0,1
1,1,-1,1,1,1,0,-1,1,1,-1,1387216,0,0,1,1,1,-1,-1,-1,0,1
1,-1,1,1,1,1,-1,-1,1,1,-1,1387179,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,1386966,0,0,1,1,1,-1,-1,-1,0,1
-1,1,1,1,-1,1,0,-1,-1,1,-1,1386838,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1386559,0,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1386234,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,1386052,1,0,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1384981,-1,0,1,1,1,-1,1,-1,0,1
0,1,1,1,1,1,0,-1,1,1,-1,1384803,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1384678,1,0,1,1,1,-1,-1,-1,0,1
1,1,-1,1,1,1,0,-1,1,1,-1,1384664,1,0,1,1,1,-1,1,0,0,1
-1,1,1,1,1,1,0,-1,1,1,-1,1384532,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1384523,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,1384522,-1,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,0,-1,1,1,-1,1384280,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,1384169,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,1384166,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,1384027,0,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2737608,0,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2737599,0,0,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,2737598,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2736009,0,0,1,1,1,-1,1,0,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,2736008,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,2735979,-1,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2735955,-1,0,1,1,1,-1,1,1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,2734417,0,0,1,0,1,1,1,1,-1,1
-1,1,-1,1,1,1,-1,-1,1,1,-1,2732525,0,0,1,1,1,-1,-1,-1,0,1
0,1,1,1,1,1,1,-1,1,1,-1,2732334,0,0,1,1,1,1,1,1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2731674,1,0,1,1,1,-1,-1,1,-1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,2731341,-1,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,2728213,-1,0,1,0,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2727457,0,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2727410,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2726678,-1,0,1,1,1,-1,-1,-1,-1,1
0,1,1,1,1,1,0,-1,1,1,-1,2724924,-1,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,-1,-1,0,-1,1,1,-1,2724923,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2724586,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,-1,1,-1,1,1,-1,2724160,-1,0,1,1,1,-1,1,-1,0,1
1,1,-1,1,1,1,1,-1,-1,1,-1,2723009,1,0,1,1,1,-1,1,0,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2722746,0,0,1,0,1,-1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,2722734,1,0,1,1,1,-1,-1,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2722266,0,0,1,1,1,-1,-1,1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2721353,1,0,1,1,1,-1,0,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2721288,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2720928,0,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2720833,-1,0,1,1,1,-1,-1,-1,-1,1
0,1,1,1,1,1,0,-1,1,1,-1,2720205,-1,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,-1,-1,0,-1,1,1,-1,2720204,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2719599,1,0,1,1,1,-1,-1,0,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2719237,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,2717559,1,0,1,1,1,-1,1,0,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2716768,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2716748,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,-1,1,-1,2716732,-1,0,1,1,1,-1,1,0,-1,1
0,1,1,1,1,1,0,-1,-1,1,-1,2716132,0,0,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2716099,0,0,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2714944,1,0,1,1,1,-1,-1,1,-1,1
1,1,1,1,1,1,0,-1,-1,1,-1,2714256,0,0,1,1,1,-1,1,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2714068,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2713844,-1,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,-1,-1,-1,1,1,-1,2713802,-1,0,1,0,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2713168,0,0,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2713150,0,0,1,1,1,-1,1,1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,2712893,-1,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712891,0,0,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712890,0,0,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712889,0,0,1,1,1,-1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2712802,0,0,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2712593,-1,0,1,1,1,-1,1,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712588,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712585,0,0,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712547,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712541,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712448,0,0,1,0,1,-1,1,1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,2712443,-1,0,1,1,1,-1,1,0,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712433,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712364,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2712354,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712344,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712321,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712273,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712271,0,0,1,1,1,-1,1,0,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712233,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712093,0,0,1,0,1,1,1,1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712034,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712021,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,2712019,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712012,0,0,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2711990,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2711775,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,2711741,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2711739,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2711693,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2711683,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2711081,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2710689,-1,0,1,1,1,-1,1,1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2710411,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2707532,0,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,2707286,0,0,1,1,1,-1,1,0,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,2707115,0,0,1,0,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2706726,1,0,1,1,1,-1,-1,1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,2706304,-1,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2706143,-1,0,1,1,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2705243,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2704975,1,0,1,1,1,-1,-1,0,1,1
-1,1,1,-1,1,1,0,-1,1,1,-1,2704885,-1,0,1,1,1,-1,-1,-1,-1,1
