Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,Result
1,1,1,1,1,1,1,-1,1,1,-1,8244707,0,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244706,0,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244705,0,0,1,0,1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244704,0,0,1,0,1,-1,1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8244703,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8244697,0,0,1,1,1,-1,-1,1,-1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8244695,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8244694,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8244692,0,0,1,1,1,-1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8244691,0,0,1,1,1,-1,1,1,1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8244690,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244688,-1,0,1,0,1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244687,0,0,1,0,1,-1,1,-1,0,-1
1,1,-1,1,1,1,1,-1,-1,1,-1,8244686,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244684,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244682,0,0,1,1,1,-1,-1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8244679,0,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8244678,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,-1,0,-1,-1,1,-1,8244673,0,0,1,1,1,-1,1,1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8244669,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244658,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244657,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8244656,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8244655,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8244654,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8244652,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244651,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,-1,-1,-1,1,-1,8244650,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8244647,0,0,1,1,1,1,1,1,0,-1
0,1,1,1,1,1,0,-1,-1,1,-1,8244644,0,0,1,0,1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8244643,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244640,-1,0,1,1,1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8244633,0,0,1,0,1,1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,-1,1,-1,8244632,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,-1,-1,-1,1,-1,8244631,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8244629,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,1,1,-1,-1,1,-1,8244628,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8244627,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8244623,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8244622,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244621,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8244617,0,0,1,1,1,1,1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8244616,0,0,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244615,0,0,1,0,1,-1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8244605,0,0,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244603,0,0,1,1,1,1,1,1,0,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244602,0,0,1,1,1,1,1,1,0,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8244597,-1,0,1,1,1,-1,1,-1,0,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8244596,-1,0,1,1,1,-1,1,-1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8244595,-1,0,1,0,1,-1,-1,-1,0,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8244580,-1,0,1,0,1,-1,-1,-1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8244543,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8244542,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244539,0,0,1,1,1,-1,1,-1,0,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244538,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244537,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8244529,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8244520,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244513,0,0,1,0,1,-1,-1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244494,0,-1,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244487,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244466,-1,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8244433,-1,0,1,1,1,-1,1,-1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8244430,1,0,1,1,1,-1,-1,1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244427,1,0,1,1,1,-1,-1,1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244410,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244409,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244406,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244401,-1,0,1,1,1,-1,-1,-1,1,-1
0,1,1,1,1,-1,1,-1,-1,1,-1,8244393,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8244390,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8244387,0,0,1,1,1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244378,0,0,1,1,1,-1,-1,-1,1,-1
1,1,-1,1,1,-1,1,-1,1,1,-1,8244360,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244337,0,0,1,1,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8244323,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8244318,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244309,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244305,-1,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8244102,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244101,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244100,0,0,1,0,1,-1,1,1,1,-1
1,-1,1,1,1,1,-1,-1,1,1,-1,8244058,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8244052,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244045,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8244044,0,0,1,0,1,1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244041,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8244022,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243992,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243990,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243952,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243951,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8243943,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8243924,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243911,0,0,1,0,1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243640,0,0,1,1,1,-1,-1,-1,1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8243637,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243571,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243570,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243564,0,0,1,1,1,1,1,1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243558,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8243549,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8243548,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243539,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243538,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243530,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243529,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243513,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243512,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243511,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243510,-1,0,1,1,1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8243506,0,0,1,0,1,-1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8243501,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8243496,0,0,1,1,1,-1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8243490,0,0,1,1,1,-1,-1,1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8243486,0,0,1,1,1,1,1,1,0,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8243471,0,0,1,0,1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8243468,0,0,1,0,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243467,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243466,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243465,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243447,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243444,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243435,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243434,0,0,1,1,1,-1,0,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243433,0,0,1,1,1,-1,0,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243432,0,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243431,0,0,1,1,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243430,0,0,1,1,1,-1,1,1,0,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8243391,0,0,1,0,1,-1,-1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8243390,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,0,-1,-1,1,-1,8243366,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243360,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243359,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243358,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243357,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243356,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243355,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243354,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243353,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243352,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243349,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,-1,1,-1,8243348,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243347,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243346,-1,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8243344,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8243341,0,0,1,1,1,1,1,1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8243332,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8243324,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243310,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,-1,1,-1,8243309,0,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243305,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243304,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8243293,0,0,1,1,1,-1,-1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8243289,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243288,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243286,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8243281,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8243280,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8243279,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243268,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243267,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243266,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,-1,1,-1,8243264,0,0,1,1,1,-1,1,1,0,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8243259,1,0,1,1,1,-1,-1,1,0,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8243257,0,0,1,1,1,-1,1,1,0,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8243256,0,0,1,1,1,-1,1,1,0,-1
0,1,1,1,1,1,0,-1,1,1,-1,8243254,0,0,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,0,-1,-1,1,-1,8243208,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8243205,0,0,1,1,1,-1,1,1,0,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8243203,-1,0,1,1,1,-1,1,-1,0,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8243204,-1,0,1,1,1,-1,1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243202,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243169,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242996,0,0,1,1,-1,-1,-1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242958,0,0,1,1,1,-1,1,1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8243214,0,0,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,0,-1,-1,1,-1,8243213,1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8243212,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8243210,-1,0,1,1,1,-1,-1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8243008,0,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242948,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242929,0,0,1,1,1,-1,1,-1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242928,0,0,1,1,1,-1,1,-1,0,-1
1,1,-1,1,1,-1,1,-1,1,1,-1,8242927,0,0,1,1,1,-1,1,-1,0,-1
1,1,-1,1,1,-1,1,-1,1,1,-1,8242926,0,0,1,1,1,-1,1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242925,-1,0,1,0,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242918,0,0,1,1,1,-1,-1,1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242917,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242915,0,0,1,0,1,0,1,1,1,-1
1,1,1,1,1,-1,0,-1,-1,1,-1,8242899,1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242897,-1,0,1,0,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242876,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242861,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242820,-1,0,1,1,1,-1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242819,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242808,0,0,1,0,1,1,1,1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242807,0,0,1,0,1,1,1,1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8242790,0,0,1,1,1,1,1,1,0,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242789,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242788,-1,0,1,1,1,-1,1,-1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242787,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242786,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242785,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242781,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242780,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242779,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242772,0,0,1,0,1,-1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8242765,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242764,-1,0,1,1,1,-1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242760,0,0,1,0,1,-1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242755,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242752,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242751,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242750,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242749,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242748,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242747,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242746,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242745,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242744,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242743,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242742,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242741,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242740,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242739,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242738,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242737,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8242736,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242734,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8242732,0,0,1,1,1,1,1,1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242731,0,0,1,1,1,1,1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242724,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8242722,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8242721,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8242719,0,0,1,1,1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8242715,0,0,1,1,1,-1,1,1,0,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8242714,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242707,0,0,1,1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8242706,0,0,1,1,1,-1,1,1,0,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8242701,0,0,1,1,1,-1,-1,-1,1,-1
0,1,1,1,1,1,0,-1,-1,1,-1,8242700,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242699,-1,0,1,1,1,-1,-1,-1,1,-1
1,1,-1,1,1,-1,1,-1,1,1,-1,8242698,-1,0,1,1,1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242690,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242689,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,-1,-1,-1,-1,1,-1,8242685,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,-1,-1,-1,-1,1,-1,8242684,0,0,1,0,1,-1,1,1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242676,0,0,1,1,1,-1,1,1,-1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8242666,0,0,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8242665,0,0,1,1,1,1,1,1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8242664,0,0,1,1,1,-1,-1,-1,0,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8242663,0,0,1,1,1,-1,-1,-1,0,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8242662,0,0,1,1,1,-1,-1,-1,0,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8242659,0,0,1,1,1,1,1,1,0,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8242657,0,0,1,1,1,1,1,1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242653,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242650,-1,0,1,1,1,-1,-1,-1,0,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242644,0,0,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8242634,0,0,1,0,1,0,1,1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8242633,0,0,1,0,1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8242625,-1,0,1,1,1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8242622,0,0,1,1,1,-1,-1,-1,-1,-1
